VENDPART,PRODNAME,PSC_CODE,GSAPRICE,ISSCODE,QTY_UNIT,MFGPART,OEM_CAGE,MFGNAME,PRODDESC,P_DELIV,LONG_DESCRIPTION,UPC,HAZMAT,TPRSTART,TPRSTOP,TEMPRICE,SHIPPING_STANDARD,SHIPPING_EXPEDITED,SHIPPING_NEXTDAY,Environmentally Preferred Indicator,Environmentally Preferred Justifying Comment,Energy Star Indicator,Energy Star Justifying Comment,Made in the USA Indicator,Made in the USA Justifying Comment,Characteristic Information
6TP93,Qk Chang Dsc Backup Pad 2 Dia TR,5350,22.51,EA,1,60440237786,,3M,"60440237786, MFR 3M, Disc Backup Pad Disc Diameter 2 In. Face Mounting Type TR Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 25 000 Density Hard Vacuum Hole Design Non-Vacuum Body Material Rubber",3,"60440237786, MFR 3M, Disc Backup Pad Disc Diameter 2 In. Face Mounting Type TR Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 25 000 Density Hard Vacuum Hole Design Non-Vacuum Body Material Rubber",,,,,,,,,,,,,,,
6TP96,Quick Chang Dsc BU Pad 1-1/2Dia TR,5350,21.08,EA,1,60440237588,,3M,"60440237588, MFR 3M, Disc Backup Pad Disc Diameter 1-1/2 In. Face Mounting Type TR Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 30 000 Density Medium Vacuum Hole Design Non-Vacuum Body Material Rubber",3,"60440237588, MFR 3M, Disc Backup Pad Disc Diameter 1-1/2 In. Face Mounting Type TR Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 30 000 Density Medium Vacuum Hole Design Non-Vacuum Body Material Rubber",,,,,,,,,,,,,,,
6TP97,Qk Chang Dsc Backup Pad 1-1/2Dia TR,5350,21.08,EA,1,60440237794,,3M,"60440237794, MFR 3M, Disc Backup Pad Disc Diameter 1-1/2 In. Face Mounting Type TR Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 30 000 Density Hard Vacuum Hole Design Non-Vacuum Body Material Rubber",3,"60440237794, MFR 3M, Disc Backup Pad Disc Diameter 1-1/2 In. Face Mounting Type TR Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 30 000 Density Hard Vacuum Hole Design Non-Vacuum Body Material Rubber",,,,,,,,,,,,,,,
6TP98,Qk Chang Dsc Backup Pad 1D TR,5350,13.88,EA,1,60980037943,,3M,"60980037943, MFR 3M, Disc Backup Pad Disc Diameter 1 In. Face Mounting Type TR Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 30 000 Density Medium Vacuum Hole Design Non-Vacuum Body Material Rubber",3,"60980037943, MFR 3M, Disc Backup Pad Disc Diameter 1 In. Face Mounting Type TR Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 30 000 Density Medium Vacuum Hole Design Non-Vacuum Body Material Rubber",,,,,,,,,,,,,,,
6TP99,Shaft Threaded,5130,2.39,EA,1,451026TP99,,3M,"45102, MFR 3M, Threaded Shank For Use With Right Angle Grinders and Die Grinders",3,"45102, MFR 3M, Threaded Shank For Use With Right Angle Grinders and Die Grinders",,,,,,,,,,,,,,,
2FXJ8,Expanding Drum 3x3in 3000 RPM 1/2 in.,5350,47.45,EA,1,60989090570,,3M,"60989090570, MFR 3M, Expanding Drum Diameter 3 In. Width 3 In. Shank Size 1/2 In. Max RPM 3000 Rubber Cushion For Use With Evenrun Bands",5,"60989090570, MFR 3M, Expanding Drum Diameter 3 In. Width 3 In. Shank Size 1/2 In. Max RPM 3000 Rubber Cushion For Use With Evenrun Bands",,,,,,,,,,,,,,,
2JEF3,Expanding Drum 1x1in 3000 RPM 1/4 in.,5350,2.66,EA,1,60989090299,,3M,"60989090299, MFR 3M, Expanding Drum Diameter 1 In. Width 1 In. Shank Size 1/4 In. Max RPM 3000 Rubber Cushion For Use With Evenrun Bands",5,"60989090299, MFR 3M, Expanding Drum Diameter 1 In. Width 1 In. Shank Size 1/4 In. Max RPM 3000 Rubber Cushion For Use With Evenrun Bands",,,,,,,,,,,,,,,
2FVZ7,Expanding Drum 3/4x1in 3000 RPM 1/4in.,5350,6.83,EA,1,60989090208,,3M,"60989090208, MFR 3M, Expanding Drum Diameter 3/4 In. Width 1 In. Shank Size 1/4 In. Max RPM 3000 Rubber Cushion For Use With Evenrun Bands",3,"60989090208, MFR 3M, Expanding Drum Diameter 3/4 In. Width 1 In. Shank Size 1/4 In. Max RPM 3000 Rubber Cushion For Use With Evenrun Bands",,,,,,,,,,,,,,,
2DKJ5,Disc Hand Pad w/Strap 5 Diax1/4 T PK20,5350,194.24,PK,20,60980108173,,3M,"60980108173, MFR 3M, Disc Hand Pad w/Strap Attachment Type Adhesive/PSA Material Rubber Package Quantity 20",5,"60980108173, MFR 3M, Disc Hand Pad w/Strap Attachment Type Adhesive/PSA Material Rubber Package Quantity 20",,,,,,,,,,,,,,,
6TR35,Disc Pad Face Plate Hub 4-1/2 in D,5350,20.55,EA,1,60980006518,,3M,"60980006518, MFR 3M, Disc Pad Face Plate Hub Diameter 4-1/2 In. Mounting Type Threaded Mounting Size 5/8 in - 11 For Use With 7 In. 8 in or 9 in Face Plates",3,"60980006518, MFR 3M, Disc Pad Face Plate Hub Diameter 4-1/2 In. Mounting Type Threaded Mounting Size 5/8 in - 11 For Use With 7 In. 8 in or 9 in Face Plates",,,,,,,,,,,,,,,
2FVA3,Disc Pad Face Plate 7 in D Soft PK10,5350,384.02,PK,10,60980108348,,3M,"60980108348, MFR 3M, Disc Face Plate Diameter 7 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Soft Max RPM 8600 For Use With 2-1/2 in or 4-1/2 in Disc Pad Face Plate Hub Package Quantity 10",5,"60980108348, MFR 3M, Disc Face Plate Diameter 7 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Soft Max RPM 8600 For Use With 2-1/2 in or 4-1/2 in Disc Pad Face Plate Hub Package Quantity 10",,,,,,,,,,,,,,,
6TR47,Disc Pad Face Plate Hub 2-1/2 in D,5350,22.3,EA,1,60980008084,,3M,"60980008084, MFR 3M, Disc Pad Face Plate Hub Diameter 2-1/2 In. Mounting Type Threaded Mounting Size 5/8 in - 11 For Use With 4-1/2 in and 9 in Face Plates",3,"60980008084, MFR 3M, Disc Pad Face Plate Hub Diameter 2-1/2 In. Mounting Type Threaded Mounting Size 5/8 in - 11 For Use With 4-1/2 in and 9 in Face Plates",,,,,,,,,,,,,,,
2DKJ4,Sanding Belt 6 In Wx48 In L CA 60GR PK20,5350,552.27,PK,20,60430038517,,3M,"60430038517, MFR 3M, Sanding Belt Width 6 In. Length 48 In. Abrasive Type Coated Abrasive Material Ceramic Grit 60 Grade Medium Series 963G Color Brown Backing Weight YN Backing Material Cloth Package Quantity 20",5,"60430038517, MFR 3M, Sanding Belt Width 6 In. Length 48 In. Abrasive Type Coated Abrasive Material Ceramic Grit 60 Grade Medium Series 963G Color Brown Backing Weight YN Backing Material Cloth Package Quantity 20",,,,,,,,,,,,,,,
2FWX1,Sanding Belt 6 In Wx89 In L AO 80GR PK20,5350,398.68,PK,20,60440211583,,3M,"60440211583, MFR 3M, Sanding Belt Width 6 In. Length 89 In. Abrasive Type Coated Abrasive Material Aluminum Oxide Grit 80 Grade Medium Series 340D Color Brown Backing Weight X Backing Material Cloth Package Quantity 20",3,"60440211583, MFR 3M, Sanding Belt Width 6 In. Length 89 In. Abrasive Type Coated Abrasive Material Aluminum Oxide Grit 80 Grade Medium Series 340D Color Brown Backing Weight X Backing Material Cloth Package Quantity 20",,,,,,,,,,,,,,,
2AXT5,Sanding Belt 3 In Wx132 In L CA 80G PK25,5350,667.61,PK,25,60430036461,,3M,"60430036461, MFR 3M, Sanding Belt Width 3 In. Length 132 In. Abrasive Type Coated Abrasive Material Ceramic Grit 80 Grade Medium Series 777F Color Orange Backing Weight YF Backing Material Cloth Package Quantity 25",5,"60430036461, MFR 3M, Sanding Belt Width 3 In. Length 132 In. Abrasive Type Coated Abrasive Material Ceramic Grit 80 Grade Medium Series 777F Color Orange Backing Weight YF Backing Material Cloth Package Quantity 25",,,,,,,,,,,,,,,
6TR92,Quick Change Disc Cer 3in 60 Grit Med TR,5350,1.64,EA,1,60650017696,,3M,"60650017696, MFR 3M, Quick Change Disc Abrasive Type Coated Disc Attachment System TR Roll-On/Off Disc Attachment Type Type 3 Disc Diameter 3 In. Abrasive Grit 60 Abrasive Grade Coarse Abrasive Material Ceramic Disc Backing Material Cloth Max RPM 20 000 Series 777F Backing Weight YY Color Orange",5,"60650017696, MFR 3M, Quick Change Disc Abrasive Type Coated Disc Attachment System TR Roll-On/Off Disc Attachment Type Type 3 Disc Diameter 3 In. Abrasive Grit 60 Abrasive Grade Coarse Abrasive Material Ceramic Disc Backing Material Cloth Max RPM 20 000 Series 777F Backing Weight YY Color Orange",,,,,,,,,,,,,,,
5PJA6,Sanding Belt 1/2 In Wx24 In L CA 60GR,5350,3.32,EA,1,60420006979,,3M,"60420006979, MFR 3M, Sanding Belt Width 1/2 In. Length 24 In. Abrasive Type Coated Abrasive Material Ceramic Grit 60 Grade Medium Series 777F Color Orange Backing Weight YF Backing Material Cloth",3,"60420006979, MFR 3M, Sanding Belt Width 1/2 In. Length 24 In. Abrasive Type Coated Abrasive Material Ceramic Grit 60 Grade Medium Series 777F Color Orange Backing Weight YF Backing Material Cloth",,,,,,,,,,,,,,,
6KXL7,Sanding Belt 3.5 In Wx15.5 In L CA 60G,5350,10.64,EA,1,60410003168,,3M,"60410003168, MFR 3M, Sanding Belt Width 3-1/2 In. Length 15-1/2 In. Abrasive Type Coated Abrasive Material Ceramic Grit 60 Grade Medium Series 777F Color Orange Backing Weight YF Backing Material Cloth",3,"60410003168, MFR 3M, Sanding Belt Width 3-1/2 In. Length 15-1/2 In. Abrasive Type Coated Abrasive Material Ceramic Grit 60 Grade Medium Series 777F Color Orange Backing Weight YF Backing Material Cloth",,,,,,,,,,,,,,,
2AZA8,Sanding Belt 43 In Wx75 In L AO 80GR PK3,5350,548.67,PK,3,60440204075,,3M,"60440204075, MFR 3M, Sanding Belt Width 43 In. Length 75 In. Abrasive Type Coated Abrasive Material Aluminum Oxide Grit 80 Grade Medium Series 370DZ Color Brown Backing Weight Y Backing Material Cloth Package Quantity 3",5,"60440204075, MFR 3M, Sanding Belt Width 43 In. Length 75 In. Abrasive Type Coated Abrasive Material Aluminum Oxide Grit 80 Grade Medium Series 370DZ Color Brown Backing Weight Y Backing Material Cloth Package Quantity 3",,,,,,,,,,,,,,,
2FWT5,Slotted Expanding Drum 1x1in 18000 RPM,5350,74.54,EA,1,60980011617,,3M,"60980011617, MFR 3M, Slotted Expanding Drum Diameter 1 In. Width 1 In. Shank Size 1/4 In. Max RPM 18 000 Rubber Cushion For Use With Evenrun Bands",5,"60980011617, MFR 3M, Slotted Expanding Drum Diameter 1 In. Width 1 In. Shank Size 1/4 In. Max RPM 18 000 Rubber Cushion For Use With Evenrun Bands",,,,,,,,,,,,,,,
2JEM4,Slotted Expanding Drum 3in 6000 RPM,5350,270.32,EA,1,60980011666,,3M,"60980011666, MFR 3M, Slotted Expanding Drum Diameter 3 In. Width 3 In. Shank Size 5/8 In.-11 Max RPM 6000 Rubber Cushion For Use With Evenrun Bands",3,"60980011666, MFR 3M, Slotted Expanding Drum Diameter 3 In. Width 3 In. Shank Size 5/8 In.-11 Max RPM 6000 Rubber Cushion For Use With Evenrun Bands",,,,,,,,,,,,,,,
6TV08,Qk Chang Dsc BU Pad 1-1/2Dia TS,5350,20.54,EA,1,60440237612,,3M,"60440237612, MFR 3M, Disc Backup Pad Disc Diameter 1-1/2 In. Face Mounting Type TS Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 30 000 Density Medium Vacuum Hole Design Non-Vacuum Body Material Rubber",3,"60440237612, MFR 3M, Disc Backup Pad Disc Diameter 1-1/2 In. Face Mounting Type TS Back Mounting Type Threaded Arbor Hole Back Mounting Size 1/4 In.-20 Max RPM 30 000 Density Medium Vacuum Hole Design Non-Vacuum Body Material Rubber",,,,,,,,,,,,,,,
2DKK1,Disc Hand Pad w/Strap 5 Diax1/4 T PK20,5350,244.7,PK,20,60980108181,,3M,"60980108181, MFR 3M, Disc Hand Pad w/Strap Attachment Type Hook-and-Loop Material Foam Package Quantity 20",5,"60980108181, MFR 3M, Disc Hand Pad w/Strap Attachment Type Hook-and-Loop Material Foam Package Quantity 20",,,,,,,,,,,,,,,
2JEN7,Sanding Hand Pad Diamond M74 PK10,5350,239.16,PK,10,60980013035,,3M,"60980013035, MFR 3M, Sanding Hand Pad Length 3-3/4 In. Width 2-1/4 In. Abrasive Type Coated Abrasive Material Diamond Grit 220 Grade Very Fine Series 6200J Color Red Function Blending/Deburring Finishing/Polishing Package Quantity 10",5,"60980013035, MFR 3M, Sanding Hand Pad Length 3-3/4 In. Width 2-1/4 In. Abrasive Type Coated Abrasive Material Diamond Grit 220 Grade Very Fine Series 6200J Color Red Function Blending/Deburring Finishing/Polishing Package Quantity 10",,,,,,,,,,,,,,,
2DKG4,SandingHandPad Diamond M40 Micron PK10,5350,194.47,PK,10,60980013043,,3M,"60980013043, MFR 3M, Sanding Hand Pad Length 3-3/4 In. Width 2-1/4 In. Abrasive Type Coated Abrasive Material Diamond Grit 320 Grade Very Fine Series 6200J Color Yellow Function Blending/Deburring Finishing/Polishing Package Quantity 10",5,"60980013043, MFR 3M, Sanding Hand Pad Length 3-3/4 In. Width 2-1/4 In. Abrasive Type Coated Abrasive Material Diamond Grit 320 Grade Very Fine Series 6200J Color Yellow Function Blending/Deburring Finishing/Polishing Package Quantity 10",,,,,,,,,,,,,,,
2BAA9,SandingHandPad Diamond M20 Micron PK10,5350,192.33,PK,10,60980013050,,3M,"60980013050, MFR 3M, Sanding Hand Pad Length 3-3/4 In. Width 2-1/4 In. Abrasive Type Coated Abrasive Material Diamond Grit 500 Grade Very Fine Series 6200J Color White Function Blending/Deburring Finishing/Polishing Package Quantity 10",5,"60980013050, MFR 3M, Sanding Hand Pad Length 3-3/4 In. Width 2-1/4 In. Abrasive Type Coated Abrasive Material Diamond Grit 500 Grade Very Fine Series 6200J Color White Function Blending/Deburring Finishing/Polishing Package Quantity 10",,,,,,,,,,,,,,,
2FWU1,SandingHandPad Diamond R10 Micron PK10,5350,193.67,PK,10,60980013076,,3M,"60980013076, MFR 3M, Sanding Hand Pad Length 3-3/4 In. Width 2-1/4 In. Abrasive Type Coated Abrasive Material Diamond Grit 800 Grade Super Fine Series 6200J Color Blue Function Blending/Deburring Finishing/Polishing Package Quantity 10",5,"60980013076, MFR 3M, Sanding Hand Pad Length 3-3/4 In. Width 2-1/4 In. Abrasive Type Coated Abrasive Material Diamond Grit 800 Grade Super Fine Series 6200J Color Blue Function Blending/Deburring Finishing/Polishing Package Quantity 10",,,,,,,,,,,,,,,
2DKK6,Disc Pad Ribbed Face Plate 7 in D PK10,5350,256.63,PK,10,60980108223,,3M,"60980108223, MFR 3M, Disc Face Plate Diameter 7 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Extra Hard Max RPM 8600 For Use With 4-1/2 in Disc Pad Face Plate Hub Package Quantity 10",5,"60980108223, MFR 3M, Disc Face Plate Diameter 7 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Extra Hard Max RPM 8600 For Use With 4-1/2 in Disc Pad Face Plate Hub Package Quantity 10",,,,,,,,,,,,,,,
6TV38,Disc Pad Ribbed Face Plate 7 in D Hard,5350,26.09,EA,1,60980108215,,3M,"60980108215, MFR 3M, Disc Face Plate Diameter 7 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Hard Max RPM 8600 For Use With 2-1/2 in or 4-1/2 in Disc Pad Face Plate Hub",3,"60980108215, MFR 3M, Disc Face Plate Diameter 7 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Hard Max RPM 8600 For Use With 2-1/2 in or 4-1/2 in Disc Pad Face Plate Hub",,,,,,,,,,,,,,,
2DJF9,Disc Pad Ribbed Face Plate 7 in D PK10,5350,273.93,PK,10,60980108231,,3M,"60980108231, MFR 3M, Disc Face Plate Diameter 7 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Medium Max RPM 8600 For Use With 2-1/2 in or 4-1/2 in Disc Pad Face Plate Hub Package Quantity 10",3,"60980108231, MFR 3M, Disc Face Plate Diameter 7 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Medium Max RPM 8600 For Use With 2-1/2 in or 4-1/2 in Disc Pad Face Plate Hub Package Quantity 10",,,,,,,,,,,,,,,
2RPC9,Spiral Band 1/2 x 1in 50G PK100,5350,92.81,PK,100,60900001680,,3M,"60900001680, MFR 3M, Spiral Band Diameter 1/2 In. Width 1 In. Grit 50 Package Quantity 100",5,"60900001680, MFR 3M, Spiral Band Diameter 1/2 In. Width 1 In. Grit 50 Package Quantity 100",,,,,,,,,,,,,,,
2BAC1,Sharpening File Rect Dia Fine,5345,127.76,EA,1,60980014322,,3M,"60980014322, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-1/2 In. Height 3/4 In. Width 1-1/2 In. Color Metallic Series 6210J",5,"60980014322, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-1/2 In. Height 3/4 In. Width 1-1/2 In. Color Metallic Series 6210J",,,,,,,,,,,,,,,
2JEP2,Sharpening File Rect Dia Fine,5345,109.13,EA,1,60980014330,,3M,"60980014330, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-1/2 In. Height 3/4 In. Width 1-1/2 In. Color Metallic Series 6210J",5,"60980014330, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-1/2 In. Height 3/4 In. Width 1-1/2 In. Color Metallic Series 6210J",,,,,,,,,,,,,,,
2DKG9,Sharpening File Rect Dia Fine PK10,5345,108.89,PK,10,60980014348,,3M,"60980014348, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-1/2 In. Height 3/4 In. Width 1-1/2 In. Color Metallic Series 6210J Package Quantity 10",5,"60980014348, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-1/2 In. Height 3/4 In. Width 1-1/2 In. Color Metallic Series 6210J Package Quantity 10",,,,,,,,,,,,,,,
2AYV8,Sharpening File Rect Dia Fine,5345,97.36,EA,1,60980014355,,3M,"60980014355, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-1/2 In. Height 3/4 In. Width 1-1/2 In. Color Metallic Series 6210J",5,"60980014355, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-1/2 In. Height 3/4 In. Width 1-1/2 In. Color Metallic Series 6210J",,,,,,,,,,,,,,,
2DHX4,Sharpening File Rect Dia Fine PK10,5345,121.76,PK,10,60980014363,,3M,"60980014363, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/2 In. Width 1-3/4 In. Color Metallic Series 6210J Package Quantity 10",5,"60980014363, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/2 In. Width 1-3/4 In. Color Metallic Series 6210J Package Quantity 10",,,,,,,,,,,,,,,
2DHX9,Sharpening File Rect Dia Fine PK10,5345,105.32,PK,10,60980014371,,3M,"60980014371, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/2 In. Width 1-3/4 In. Color Metallic Series 6210J Package Quantity 10",5,"60980014371, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/2 In. Width 1-3/4 In. Color Metallic Series 6210J Package Quantity 10",,,,,,,,,,,,,,,
2FXW6,Sharpening File Rect Dia Fine PK10,5345,96.67,PK,10,60980014389,,3M,"60980014389, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/4 In. Width 1-3/4 In. Color Metallic Series 6210J Package Quantity 10",5,"60980014389, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/4 In. Width 1-3/4 In. Color Metallic Series 6210J Package Quantity 10",,,,,,,,,,,,,,,
2FXU4,Sharpening File Rect Dia Fine PK10,5345,121.76,PK,10,60980014405,,3M,"60980014405, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/2 In. Width 1-3/4 In. Color Metallic Series 6210J Package Quantity 10",5,"60980014405, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/2 In. Width 1-3/4 In. Color Metallic Series 6210J Package Quantity 10",,,,,,,,,,,,,,,
2FXU9,Sharpening File Rect Dia Fine,5345,105.32,EA,1,60980014413,,3M,"60980014413, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/2 In. Width 1-3/4 In. Color Metallic Series 6210J",5,"60980014413, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 1-3/4 In. Height 1/2 In. Width 1-3/4 In. Color Metallic Series 6210J",,,,,,,,,,,,,,,
2FVJ7,Sharpening File Rect Dia Fine,5345,108.13,EA,1,60980014447,,3M,"60980014447, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 2-1/2 In. Height 1/4 In. Width 2-1/2 In. Color Metallic Series 6210J",5,"60980014447, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 2-1/2 In. Height 1/4 In. Width 2-1/2 In. Color Metallic Series 6210J",,,,,,,,,,,,,,,
2FVK3,Sharpening File Rect Dia Fine PK10,5345,104.2,PK,10,60980014454,,3M,"60980014454, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 2-1/2 In. Height 1/4 In. Width 2-1/2 In. Color Metallic Series 6210J Package Quantity 10",5,"60980014454, MFR 3M, Sharpening File Shape Rectangle Abrasive Material Diamond Grade Fine Length 2-1/2 In. Height 1/4 In. Width 2-1/2 In. Color Metallic Series 6210J Package Quantity 10",,,,,,,,,,,,,,,
2FWP7,Disc Pad Ribbed Face Plate 5 in D PK10,5350,238.22,PK,10,60980108264,,3M,"60980108264, MFR 3M, Disc Face Plate Diameter 5 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Extra Hard Max RPM 12 000 For Use With 2-1/2 in Disc Pad Face Plate Hub Package Quantity 10",5,"60980108264, MFR 3M, Disc Face Plate Diameter 5 In. Mounting Type Retainer Nut Mounting Size 7/8 In. Density Extra Hard Max RPM 12 000 For Use With 2-1/2 in Disc Pad Face Plate Hub Package Quantity 10",,,,,,,,,,,,,,,
